Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2PdIo7ewQPuAsP99LVg9uy,"0EdvGhlC1FkGItLOWQzG4J","Wrong Way","Sublime","Sublime",1996-07-30,136146,66,spotify:user:flaredfive830,2019-08-11T18:13:47Z,"rap rock,reggae fusion,ska mexicano,ska punk",0.69,0.681,9,-5.653,1,0.0379,0.0623,0,0.137,0.911,75.034,4
2tnVG71enUj33Ic2nFN6kZ,"4ofCBoyEiGSePFAG500xev","Ride It","Ride It","Regard",2019-07-26,157605,76,spotify:user:flaredfive830,2019-08-12T02:53:00Z,"pop dance,pop edm,slap house,uk dance",0.88,0.751,7,-4.258,0,0.0874,0.177,0.0000643,0.106,0.884,117.948,4
0Hrd6CSafHHqKptyFppmqH,"536BYVgOnRky0xjsPT96zl","Undercover Martyn","Tourist History","Two Door Cinema Club",2010-02-17,167773,0,spotify:user:flaredfive830,2019-08-16T00:57:03Z,"indie rock,indietronica,irish rock,modern alternative rock,modern rock,northern irish indie",0.442,0.872,2,-5.072,1,0.123,0.00025,0.0000174,0.0602,0.568,159.867,4
5hVghJ4KaYES3BFUATCYn0,"4V8LLVI7PbaPR0K2TGSxFF","EARFQUAKE","IGOR","Tyler, The Creator",2019-05-17,190066,76,spotify:user:flaredfive830,2019-08-20T14:38:35Z,"hip hop,rap",0.554,0.498,9,-8.866,1,0.0685,0.23,0.00000598,0.795,0.413,79.635,4
6PYnUsNEpYC7A4BS2sjw3L,"6LuN9FCkKOj5PcnpouEgny,31W5EY0aAly4Qieq6OFu6I","Right Back (feat. A Boogie Wit Da Hoodie)","Right Back (feat. A Boogie Wit Da Hoodie)","Khalid,A Boogie Wit da Hoodie",2019-08-13,254999,49,spotify:user:flaredfive830,2019-08-20T14:38:45Z,"pop,pop r&b,melodic rap,rap,trap",0.786,0.428,5,-10.011,0,0.31,0.0933,0.0000011,0.156,0.556,97.001,4
6fTt0CH2t0mdeB2N9XFG5r,"7jVv8c5Fj3E9VhNjxT4snq","Panini","7 EP","Lil Nas X",2019-06-21,114893,51,spotify:user:flaredfive830,2019-08-20T14:38:50Z,"lgbtq+ hip hop",0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,4
0mjAU3yKR1QnXnHtjGJqTM,"5Pwc4xIPtQLFEnJriah9YJ","Rescue Me","Rescue Me","OneRepublic",2019-05-17,158899,59,spotify:user:flaredfive830,2019-08-20T14:38:52Z,"piano rock,pop",0.759,0.605,7,-7.737,1,0.0433,0.156,0,0.694,0.64,121.049,4
5DSfqrLkUHLZ9bW0SS3rVy,"4Ga1P7PMIsmqEZqhYZQgDo,4MCBfE4596Uoi2O4DtmEMz","Ransom (with Juice WRLD) - Remix","Ransom (Remix)","Lil Tecca,Juice WRLD",2019-08-15,171226,0,spotify:user:flaredfive830,2019-08-22T02:37:20Z,"melodic rap,pluggnb,rap,chicago rap",0.683,0.667,2,-6.436,0,0.276,0.0105,0,0.076,0.373,180.005,4
3yGy1JYz3zQKlxSgjgpQqX,"4Y7tXHSEejGu1vQ9bwDdXW","Praise You","You've Come A Long Way Baby","Fatboy Slim",1998-01-01,323240,49,spotify:user:flaredfive830,2019-08-22T11:04:17Z,"big beat,electronica",0.602,0.893,1,-8.641,1,0.0483,0.0957,0.27,0.171,0.528,109.716,4
7KXjTSCq5nL1LoYtL7XAwS,"2YZyLoL8N0Wb9xBt1NhZWg","HUMBLE.","DAMN.","Kendrick Lamar",2017-04-14,177000,80,spotify:user:flaredfive830,2019-08-23T11:00:19Z,"conscious hip hop,hip hop,rap,west coast rap",0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,4
6HZILIRieu8S0iqY8kIKhj,"2YZyLoL8N0Wb9xBt1NhZWg","DNA.","DAMN.","Kendrick Lamar",2017-04-14,185946,75,spotify:user:flaredfive830,2019-08-28T02:34:16Z,"conscious hip hop,hip hop,rap,west coast rap",0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,4
7cQw68C5DPirUJRzy3fOnN,"50OApTJurDusIo9dGTqSU4,3t5xRXzsuZmMDkQzgOX35S","Prayer in C - Robin Schulz Radio Edit","Prayer","Lilly Wood and The Prick,Robin Schulz",2014-09-19,189399,0,spotify:user:flaredfive830,2019-08-28T02:38:37Z,"french indie pop,french rock,deep euro house,deep house,edm,german dance,pop dance,tropical house",0.76,0.886,9,-5.356,0,0.0258,0.0219,0.00000743,0.623,0.78,123.002,4
15vzANxN8G9wWfwAJLLMCg,"69GGBxA162lTqCwzJG5jLp","Paris","Paris","The Chainsmokers",2017-01-13,221520,59,spotify:user:flaredfive830,2019-08-28T02:39:39Z,"pop",0.646,0.644,2,-6.763,1,0.031,0.0243,0,0.0888,0.251,99.999,4
51Fjme0JiitpyXKuyQiCDo,"6USMTwO0MNDnKte5a5h0xx,41X1TR6hrK8Q2ZCpp2EqCz","Lalala","Lalala","Y2K,bbno$",2019-06-28,160626,66,spotify:user:flaredfive830,2019-08-30T02:55:28Z,"pop rap,viral rap,canadian hip hop,dark trap,meme rap",0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,4
4VginDwYTP2eaHJzO0QMjG,"246dkjvS1zLTtiykXe5h60","Circles","Circles","Post Malone",2019-08-30,214906,0,spotify:user:flaredfive830,2019-08-31T02:57:51Z,"dfw rap,melodic rap,pop,rap",0.704,0.758,0,-3.537,1,0.0402,0.233,0.00144,0.0924,0.534,120.003,4
0e7ipj03S05BNilyu5bRzt,"246dkjvS1zLTtiykXe5h60,1URnnhqYAYcrqrcwql10ft","rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone,21 Savage",2018-04-27,218146,76,spotify:user:flaredfive830,2019-08-31T02:59:09Z,"dfw rap,melodic rap,pop,rap,atl hip hop,hip hop",0.585,0.52,5,-6.136,0,0.0713,0.124,0.0000775,0.131,0.129,159.798,4
3swc6WTsr7rl9DqQKQA55C,"246dkjvS1zLTtiykXe5h60,7c0XG5cIJTrrAgEC3ULPiq","Psycho (feat. Ty Dolla $ign)","beerbongs & bentleys","Post Malone,Ty Dolla $ign",2018-04-27,221440,70,spotify:user:flaredfive830,2019-08-31T02:59:45Z,"dfw rap,melodic rap,pop,rap,hip hop,pop rap,r&b,southern hip hop,trap,trap soul",0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,4
3xaugmCyXrVkrDTXbFkMW3,"3MZsBdqDrRTJihTHQrO6Dq","Sanctuary","Sanctuary","Joji",2019-06-14,180018,9,spotify:user:flaredfive830,2019-09-16T14:23:41Z,"viral pop",0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,4
5mQNY6pTeSDl2doFB7uLbE,"5Pwc4xIPtQLFEnJriah9YJ","Kids","Oh My My","OneRepublic",2016-12-02,238386,51,spotify:user:flaredfive830,2019-09-16T18:29:05Z,"piano rock,pop",0.596,0.732,2,-6.189,1,0.0401,0.0153,0,0.318,0.228,99.98,4
7CZyCXKG6d5ALeq41sLzbw,"246dkjvS1zLTtiykXe5h60,6ZLTlhejhndI4Rh53vYhrY,0Y5tJX1MQlPlqiwlOH1tJY","Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Hollywood's Bleeding","Post Malone,Ozzy Osbourne,Travis Scott",2019-09-06,229573,69,spotify:user:flaredfive830,2019-09-16T20:52:51Z,"dfw rap,melodic rap,pop,rap,album rock,alternative metal,birmingham metal,classic rock,glam metal,hard rock,metal,rock,slap house",0.498,0.8,1,-2.665,0,0.0503,0.0903,0,0.147,0.272,139.918,4
6UFEJuDXQMWhL5UH5f9fUR,"246dkjvS1zLTtiykXe5h60,4r63FhuTkUYltbVAg5TQnk","Enemies (feat. DaBaby)","Hollywood's Bleeding","Post Malone,DaBaby",2019-09-06,196760,0,spotify:user:flaredfive830,2019-09-16T20:53:06Z,"dfw rap,melodic rap,pop,rap,hip hop,north carolina hip hop,pop rap,trap",0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,4
4LIbjDbLweGCrHVw8QbMSb,"246dkjvS1zLTtiykXe5h60","Allergic","Hollywood's Bleeding","Post Malone",2019-09-06,156893,0,spotify:user:flaredfive830,2019-09-16T20:53:13Z,"dfw rap,melodic rap,pop,rap",0.665,0.741,0,-3.694,1,0.0787,0.154,0.0000302,0.345,0.57,144.968,4
3hFG4jR5stnIQJDI64KlJY,"246dkjvS1zLTtiykXe5h60","A Thousand Bad Times","Hollywood's Bleeding","Post Malone",2019-09-06,221173,0,spotify:user:flaredfive830,2019-09-16T20:53:18Z,"dfw rap,melodic rap,pop,rap",0.632,0.732,6,-3.498,1,0.092,0.105,0.0000115,0.111,0.317,159,4
2leIuE4fdcJoNMSKu5Yr7a,"246dkjvS1zLTtiykXe5h60,7tYKF4w9nC0nq9CsPZTHyP","Staring At The Sun (feat. SZA)","Hollywood's Bleeding","Post Malone,SZA",2019-09-06,168280,0,spotify:user:flaredfive830,2019-09-16T20:53:41Z,"dfw rap,melodic rap,pop,rap,r&b",0.724,0.772,6,-4.389,0,0.184,0.248,0,0.308,0.347,95.074,4
7aiClxsDWFRQ0Kzk5KI5ku,"2cFrymmkijnjDg9SS92EPM","hot girl bummer","hot girl bummer","blackbear",2019-08-23,185093,0,spotify:user:flaredfive830,2019-09-20T12:42:25Z,"alt z,pop",0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,1
63SevszngYpZOwf63o61K4,"3EOEK57CV77D4ovYVcmiyt","Nevermind","Nevermind","Dennis Lloyd",2017-06-30,156600,72,spotify:user:flaredfive830,2019-10-01T02:01:37Z,"israeli pop",0.6,0.688,5,-8.339,0,0.201,0.159,0.0000129,0.409,0.0793,99.977,4
2QoDAlMnML5haTXvYRS86X,"26T3LtbuGT1Fu9m0eRq5X3","Ready To Let Go","Ready To Let Go","Cage The Elephant",2019-01-31,187973,38,spotify:user:flaredfive830,2019-10-13T16:10:23Z,"modern alternative rock,modern rock,pov: indie,punk blues,rock",0.72,0.893,1,-3.279,1,0.0376,0.0109,0.0000252,0.0729,0.795,100.96,4
57nU6ivxzZemOQaQK0hqEs,"6B72wjgAkhvxTVCL6xS6mC","Sexual Vibe","Sexual Vibe","Stephen Puth",2018-12-05,210009,34,spotify:user:flaredfive830,2019-10-22T11:08:55Z,"",0.803,0.782,7,-3.873,0,0.0289,0.0191,0.0000047,0.108,0.785,115.028,4
6cjSh516BbrNUs213jDAGm,"5CiGnKThu5ctn9pBxv7DGa,4MCBfE4596Uoi2O4DtmEMz","Graduation (with Juice WRLD)","Graduation (with Juice WRLD)","benny blanco,Juice WRLD",2019-08-30,177847,57,spotify:user:flaredfive830,2019-10-22T12:10:45Z,"pop,chicago rap,melodic rap,rap",0.731,0.65,0,-5.286,1,0.271,0.107,0,0.124,0.605,154.968,4
1ZPWWSwCkxKfqdp4H0RFCo,"0vRvGUQVUjytro0xpb26bs","ROXANNE","ROXANNE","Arizona Zervas",2019-10-10,163636,0,spotify:user:flaredfive830,2019-10-30T18:35:49Z,"indie pop rap,pop rap,rhode island rap",0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,5
6kls8cSlUyHW2BUOkDJIZE,"0X2BH1fck6amBIoJhDVmmJ,4MCBfE4596Uoi2O4DtmEMz","Hate Me (with Juice WRLD)","Hate Me (with Juice WRLD)","Ellie Goulding,Juice WRLD",2019-06-26,186223,63,spotify:user:flaredfive830,2019-11-06T15:08:01Z,"indietronica,metropopolis,pop,uk pop,chicago rap,melodic rap,rap",0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025,4
6TfBA04WJ3X1d1wXhaCFVT,"5LfGQac0EIXyAN8aUwmNAQ","You're Gonna Go Far, Kid","Rise And Fall, Rage And Grace","The Offspring",2008-06-17,177826,76,spotify:user:flaredfive830,2019-11-08T22:53:41Z,"alternative metal,permanent wave,post-grunge,punk,rock,skate punk,socal pop punk",0.55,0.917,0,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,4
6GG73Jik4jUlQCkKg9JuGO,"3Ayl7mCk0nScecqOzvNp6s","The Middle","Bleed American","Jimmy Eat World",2001-07-17,165853,77,spotify:user:flaredfive830,2019-11-18T14:03:41Z,"alternative metal,alternative rock,emo,modern power pop,modern rock,neon pop punk,pop punk,pop rock,post-grunge,punk,rock",0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,4
3WkibOpDF7cQ5xntM1epyf,"5EvFsr3kj42KNv97ZEnqij,67wCYxOq4A1ohAs7jWYaOJ","It Wasn't Me","Hot Shot","Shaggy,Rik Rok",2000-08-08,227600,73,spotify:user:flaredfive830,2019-11-22T19:30:46Z,"dance pop,pop rap,reggae fusion",0.853,0.606,0,-4.596,1,0.072,0.0561,0,0.313,0.653,94.753,4
285pBltuF7vW8TeWk8hdRR,"4MCBfE4596Uoi2O4DtmEMz","Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,77,spotify:user:flaredfive830,2019-11-26T13:45:14Z,"chicago rap,melodic rap,rap",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
4no0eHn4fEB7tN1yZSXMma,"7jVv8c5Fj3E9VhNjxT4snq","C7osure (You Like)","7 EP","Lil Nas X",2019-06-21,148653,45,spotify:user:flaredfive830,2019-11-30T19:09:25Z,"lgbtq+ hip hop",0.847,0.742,8,-5.515,0,0.247,0.397,0,0.135,0.56,133.989,4
21RzyxY3EFaxVy6K4RqaU9,"6t1gpxYbY8OlLA7D2RiikQ,5uEeqYFuIChoWKy34jp8xE","Body","Body","Loud Luxury,Brando",2017-10-27,163216,74,spotify:user:flaredfive830,2019-11-30T23:19:02Z,"edm,pop dance,uk dance,dance pop",0.752,0.764,1,-4.399,1,0.038,0.0476,0.0000944,0.0543,0.582,121.958,4
7pBrj5rt4SSxXwFKOyZfHR,"7gAYvcQFmAruyvwGjxrSUr,31aY8MVhn7ZKrobYTLssax","Dissolve","Thousand Peaces","Absofacto,NITESHIFT",2017-11-03,224660,55,spotify:user:flaredfive830,2019-12-05T16:02:50Z,"shimmer psych",0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,4
1ThmUihH9dF8EV08ku5AXN,"2rhFzFmezpnW82MNqEKVry","Faucet Failure","STOKELEY","Ski Mask The Slump God",2018-11-30,145626,65,spotify:user:flaredfive830,2019-12-05T16:09:42Z,"hip hop,miami hip hop,pop rap,rap,trap,underground hip hop",0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.616,99.993,4
3EikYy40GMSp8l5mDV6IQo,"2rhFzFmezpnW82MNqEKVry","Foot Fungus","STOKELEY","Ski Mask The Slump God",2018-11-30,129546,59,spotify:user:flaredfive830,2019-12-05T16:18:57Z,"hip hop,miami hip hop,pop rap,rap,trap,underground hip hop",0.881,0.623,1,-9.662,1,0.119,0.257,0.0000015,0.0964,0.744,88.953,4
2gQYziDV5cSTRSqr6akzi5,"2rhFzFmezpnW82MNqEKVry,15UsOTVnJzReFVN1VCnxy4","Take A Step Back","You Will Regret (Reloaded)","Ski Mask The Slump God,XXXTENTACION",2018-02-02,210386,64,spotify:user:flaredfive830,2019-12-05T16:19:01Z,"hip hop,miami hip hop,pop rap,rap,trap,underground hip hop,emo rap",0.8,0.591,6,-8.808,1,0.271,0.111,0,0.429,0.747,117.003,4
0wXuerDYiBnERgIpbb3JBR,"73sIBHcqh3Z3NyqHKZ7FOL","Redbone","Awaken, My Love!","Childish Gambino",2016-12-02,326933,4,spotify:user:flaredfive830,2019-12-06T02:24:16Z,"atl hip hop,hip hop,rap",0.743,0.344,1,-11.174,1,0.118,0.169,0.00879,0.103,0.577,160.15,4
5mCPDVBb16L4XQwDdbRUpz,"3TVXtAsR1Inumwj472S9r4","Passionfruit","More Life","Drake",2017-03-18,298940,77,spotify:user:flaredfive830,2019-12-06T02:24:25Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,4
3NeiYiBn3rQBgurfVk92Zm,"3AA28KZvwAUcZuOKwyblJQ,4N8BwYTEC6XqykGvXXlmfv","Humility (feat. George Benson)","The Now Now","Gorillaz,George Benson",2018-06-29,197933,58,spotify:user:flaredfive830,2019-12-06T02:24:34Z,"alternative hip hop,modern rock,rock,jazz funk,jazz guitar,smooth jazz,soul jazz,yacht rock",0.632,0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,4
52Qu0no0NBho3zyRmjlsHn,"6LuN9FCkKOj5PcnpouEgny","Another Sad Love Song","American Teen","Khalid",2017-04-27,244746,54,spotify:user:flaredfive830,2019-12-06T02:24:56Z,"pop,pop r&b",0.834,0.472,5,-7.777,0,0.0873,0.412,0.0000676,0.0836,0.517,107.014,4
7HzCxalzzYQOFb9a7Xs3j6,"2KsP6tYLJlTBvSUxnwlVWa","I Took A Pill In Ibiza - Seeb Remix","The Truth (Remixes)","Mike Posner",2015-12-18,198760,0,spotify:user:flaredfive830,2019-12-06T02:28:16Z,"dance pop,pop,pop dance,pop rap",0.678,0.783,7,-4.672,0,0.0828,0.0331,0.0000151,0.134,0.679,102,4
5fnA9mkIfScSqHIpeDyvck,"50OApTJurDusIo9dGTqSU4,3t5xRXzsuZmMDkQzgOX35S","Prayer in C - Robin Schulz Radio Edit","Prayer in C","Lilly Wood and The Prick,Robin Schulz",2014-05-16,189413,69,spotify:user:flaredfive830,2019-12-06T02:28:27Z,"french indie pop,french rock,deep euro house,deep house,edm,german dance,pop dance,tropical house",0.763,0.875,9,-5.797,0,0.0262,0.024,0.00000541,0.599,0.8,123.013,4
3d8y0t70g7hw2FOWl9Z4Fm,"16oZKvXb6WkQlVAjwo2Wbg","Ophelia","Cleopatra","The Lumineers",2016-04-08,160097,70,spotify:user:flaredfive830,2019-12-06T02:28:47Z,"folk-pop,modern rock,neo mellow,stomp and holler",0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.02,4
3LklW07tvdx2AHsgfi1Mng,"55Pp4Ns5VfTSFsBraW7MQy","I Wish","I Wish","Skee-Lo",1995-09-02,249293,59,spotify:user:flaredfive830,2019-12-06T02:28:53Z,"west coast rap",0.669,0.809,7,-7.146,1,0.147,0.00137,0,0.38,0.572,97.885,4
09QZAEmdbq28OaNyqTOEvY,"4F84IBURUo98rz4r61KF70","Icky Thump","Icky Thump","The White Stripes",2007-06-15,254533,0,spotify:user:flaredfive830,2019-12-18T15:31:14Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.424,0.632,9,-7.243,1,0.0922,0.021,0.0117,0.0545,0.356,97.694,4
6YK2tAEYnHgYkkC6TSziqM,"4F84IBURUo98rz4r61KF70","Fell In Love With A Girl","White Blood Cells","The White Stripes",2001-07-03,110093,0,spotify:user:flaredfive830,2019-12-18T15:31:19Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.342,0.982,0,-1.746,1,0.116,0.704,0.0000729,0.854,0.373,95.279,4
7vGuf3Y35N4wmASOKLUVVU,"64KEffDW9EtZ1y2vBYgq8T,6LuN9FCkKOj5PcnpouEgny","Silence","Silence","Marshmello,Khalid",2017-08-11,180822,77,spotify:user:flaredfive830,2019-12-22T04:41:50Z,"brostep,edm,pop,progressive electro house,pop r&b",0.52,0.761,4,-3.093,1,0.0853,0.256,0.00000496,0.17,0.286,141.971,4
3ee8Jmje8o58CHK66QrVC2,"15UsOTVnJzReFVN1VCnxy4","SAD!","?","XXXTENTACION",2018-03-16,166605,74,spotify:user:flaredfive830,2019-12-22T04:43:17Z,"emo rap,miami hip hop,rap",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4
6M9DkAAuh4ibDchrc8GBAn,"63MQldklfxkjYDoUE4Tppz","Midnight City","Midnight City","M83",2011-08-16,243960,0,spotify:user:flaredfive830,2019-12-22T04:43:54Z,"french shoegaze,french synthpop,indietronica,metropopolis,neo-synthpop",0.507,0.729,11,-5.399,0,0.0393,0.0182,0.0000014,0.0658,0.272,105.013,4
5PUawWFG1oIS2NwEcyHaCr,"4UXqAaa6dQYAk18Lv7PEgX","Uma Thurman","American Beauty/American Psycho","Fall Out Boy",2015-01-16,211573,62,spotify:user:flaredfive830,2019-12-22T04:44:01Z,"emo,modern rock,pop,pop punk,rock",0.623,0.961,4,-2.616,0,0.0869,0.102,0.000171,0.264,0.668,149.963,4
4gLKwyeBDtXoqe5ev9QcqP,"536BYVgOnRky0xjsPT96zl","Something Good Can Work","Tourist History","Two Door Cinema Club",2010-02-07,162906,0,spotify:user:flaredfive830,2019-12-22T04:44:17Z,"indie rock,indietronica,irish rock,modern alternative rock,modern rock,northern irish indie",0.651,0.841,0,-5.099,1,0.0335,0.00563,0.00116,0.19,0.661,119.939,4
7fBv7CLKzipRk6EC6TWHOB,"1Xyo4u8uXC1ZmMpatF05PJ","The Hills","Beauty Behind The Madness","The Weeknd",2015-08-28,242253,79,spotify:user:flaredfive830,2019-12-22T04:45:03Z,"canadian contemporary r&b,canadian pop,pop",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
6YUTL4dYpB9xZO5qExPf05,"7CajNmpbOovFoOoasH2HaY","Summer","Motion","Calvin Harris",2014-10-31,222533,80,spotify:user:flaredfive830,2019-12-22T04:45:09Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance",0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
3vv9phIu6Y1vX3jcqaGz5Z,"69GGBxA162lTqCwzJG5jLp,6jsjhAEteAlY0vCiLvMLBA","Roses","Roses","The Chainsmokers,ROZES",2015-06-16,226738,69,spotify:user:flaredfive830,2019-12-22T04:45:13Z,"pop,alt z,electropop,indie poptimism",0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,4
4c9WmjVlQMr0s1IjbYO52Z,"6FQqZYVfTNQ1pCqfkwVFEa","My Number","Holy Fire","Foals",2013-02-11,240533,0,spotify:user:flaredfive830,2019-12-22T04:45:28Z,"alternative dance,garage rock,indie rock,indietronica,modern alternative rock,modern rock,neo-synthpop,oxford indie,shimmer pop",0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,4
4OZEu0Vwq0RB2LAq14v99n,"540vIaP2JwjQb9dm3aArA4,0CjWKoS55T7DOt0HJuwF1H","Middle","Encore","DJ Snake,Bipolar Sunshine",2016-08-05,220573,0,spotify:user:flaredfive830,2019-12-22T04:45:58Z,"edm,electronic trap,pop,pop dance,gauze pop",0.611,0.7,9,-5.331,1,0.0436,0.0199,0,0.0549,0.213,104.981,4
51ODNNDZm21HU7wI7cccRr,"6nS5roXSAGhTGr34W6n7Et,2wY79sveU1sp5g7SokKOiI","Latch","Settle (Special Edition)","Disclosure,Sam Smith",2013-06-03,255631,70,spotify:user:flaredfive830,2019-12-22T04:46:07Z,"edm,electropop,house,indietronica,uk dance,pop,uk pop",0.503,0.726,1,-5.456,1,0.167,0.0159,0.0000798,0.0895,0.529,121.981,4
6TaqooOXAEcijL6G1AWS2K,"2FwJwEswyIUAljqgjNSHgP,0NIIxcxNHmOoyBx03SfTCD,1anyVhU62p31KFi8MEzkbf","All My Friends (feat. Tinashe & Chance the Rapper)","All My Friends (feat. Tinashe & Chance the Rapper)","Snakehips,Tinashe,Chance the Rapper",2015-10-21,229746,64,spotify:user:flaredfive830,2019-12-22T04:46:25Z,"electropop,uk dance,vapor soul,alternative r&b,dance pop,metropopolis,pop,r&b,urban contemporary,chicago rap,conscious hip hop,hip hop,pop rap,rap,trap",0.681,0.521,0,-5.849,1,0.141,0.12,0.0000841,0.108,0.181,94.997,4
4BdGO1CaObRD4La9l5Zanz,"7gP3bB2nilZXLfPHJhMdvc","Sit Next to Me","Sacred Hearts Club","Foster The People",2017-07-21,243146,65,spotify:user:flaredfive830,2019-12-29T06:04:48Z,"indietronica,modern alternative rock,modern rock,rock",0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,4
4oeaIftdpT3JuZLcCkKmVE,"1Xyo4u8uXC1ZmMpatF05PJ","False Alarm","Starboy","The Weeknd",2016-11-25,220306,60,spotify:user:flaredfive830,2019-12-30T21:21:17Z,"canadian contemporary r&b,canadian pop,pop",0.517,0.677,8,-6.373,0,0.0746,0.0324,0.0000337,0.189,0.192,173.978,4
6AIccJIWHGK26xi34FAkwl,"6LuN9FCkKOj5PcnpouEgny","Let's Go","American Teen","Khalid",2017-04-27,204546,48,spotify:user:flaredfive830,2020-01-06T17:51:21Z,"pop,pop r&b",0.78,0.371,9,-6.705,1,0.0559,0.572,0,0.247,0.43,108.003,4
1mpD5Q8IM32I4bF6eCpU74,"6LuN9FCkKOj5PcnpouEgny","Up All Night","Up All Night","Khalid",2019-11-14,157220,50,spotify:user:flaredfive830,2020-01-06T17:51:53Z,"pop,pop r&b",0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00333,0.102,0.669,93.992,4
6TqXcAFInzjp0bODyvrWEq,"6LuN9FCkKOj5PcnpouEgny,6nS5roXSAGhTGr34W6n7Et","Talk (feat. Disclosure)","Free Spirit","Khalid,Disclosure",2019-04-05,197573,63,spotify:user:flaredfive830,2020-01-06T17:51:58Z,"pop,pop r&b,edm,electropop,house,indietronica,uk dance",0.9,0.4,0,-8.575,1,0.127,0.0516,0,0.0599,0.346,135.984,4
5Z3GHaZ6ec9bsiI5BenrbY,"6LuN9FCkKOj5PcnpouEgny","Young Dumb & Broke","American Teen","Khalid",2017-04-27,202546,76,spotify:user:flaredfive830,2020-01-06T17:52:03Z,"pop,pop r&b",0.799,0.539,1,-6.351,1,0.0421,0.199,0.0000166,0.165,0.394,136.948,4
248OFOZef6ShXv6DGgbnxU,"6LuN9FCkKOj5PcnpouEgny","Saved","American Teen","Khalid",2017-04-27,206533,58,spotify:user:flaredfive830,2020-01-06T17:52:45Z,"pop,pop r&b",0.739,0.448,10,-10.28,0,0.138,0.189,0,0.118,0.553,81.044,4
4SDgTLDYrJ2UrHbkRkg7MD,"7jVv8c5Fj3E9VhNjxT4snq,4r63FhuTkUYltbVAg5TQnk","Panini - DaBaby Remix","Panini","Lil Nas X,DaBaby",2019-09-13,151040,52,spotify:user:flaredfive830,2020-01-07T15:26:48Z,"lgbtq+ hip hop,hip hop,north carolina hip hop,pop rap,rap,trap",0.717,0.598,5,-5.613,0,0.0809,0.22,0,0.122,0.496,153.905,4
4TnjEaWOeW0eKTKIEvJyCa,"7uaIm6Pw7xplS8Dy06V6pT","Falling","Falling","Trevor Daniel",2018-10-05,159381,1,spotify:user:flaredfive830,2020-01-08T14:05:35Z,"melodic rap",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,4
1gihuPhrLraKYrJMAEONyc,"7CajNmpbOovFoOoasH2HaY","Feel So Close - Radio Edit","18 Months","Calvin Harris",2012-10-29,206413,79,spotify:user:flaredfive830,2020-01-10T13:15:03Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance",0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
